year,season,date,watershed,block,plot,sppnum,taxa,cover,flw_cover,flw_number,notes
2021,Fall,8/7/2021,N4B,R,3,15,Panicum virgatum,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,18,Sorghastrum nutans,18,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,211,Ambrosia artemisiifolia,2,1,5,
2021,Fall,8/7/2021,N4B,R,3,46,Ambrosia psilostachya,2,1,3,
2021,Fall,8/7/2021,N4B,R,3,61,Astragalus crassicarpus,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,72,Croton monanthogynus,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,216,Euphorbia serpens,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,523,Euphorbia maculata,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,138,Glandularia bipinnatifida,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,0,Bare_ground ,10,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,93,Lithospermum incisum,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,111,Physalis pumila,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,3,58,Symphyotrichum ericoides,6,NA,NA,
2021,Spring,5/23/2021,N4B,R,2,76,Echinacea angustifolia,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,2,41,Ceanothus herbaceus,6,2,2,
2021,Spring,5/23/2021,N4B,R,2,125,Sisyrinchium campestre,1,1,3,
2021,Spring,5/23/2021,N4B,R,2,91,Liatris punctata,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,2,122,Mimosa quadrivalvis,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,2,111,Physalis pumila,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,2,2,Andropogon gerardii,80,NA,NA,
2021,Fall,8/7/2021,N4B,R,2,6,Bouteloua hirsuta,2,1,2,
2021,Fall,8/7/2021,N4B,R,2,3,Schizachyrium scoparium,15,1,1,
2021,Fall,8/7/2021,N4B,R,2,18,Sorghastrum nutans,5,NA,NA,
2021,Fall,8/7/2021,N4B,R,2,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,2,41,Ceanothus herbaceus,6,NA,NA,
2021,Fall,8/7/2021,N4B,R,2,92,Linum sulcatum,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,2,130,Solidago rigida,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,1,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,1,109,Dalea purpurea,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,1,76,Echinacea angustifolia,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,1,91,Liatris punctata,6,NA,NA,
2021,Spring,5/23/2021,N4B,R,1,116,Pediomelum esculentum,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,2,Andropogon gerardii,20,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,4,Bouteloua curtipendula,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,15,Panicum virgatum,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,3,Schizachyrium scoparium,90,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,18,Sorghastrum nutans,3,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,33,Carex inops,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,86,Brickellia eupatorioides,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,109,Dalea purpurea,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,323,Chamaecrista fasciculata,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,1,91,Liatris punctata,9,1,3,
2021,Fall,8/7/2021,N4B,R,1,130,Solidago rigida,4,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,6,Bouteloua hirsuta,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,55,Asclepias verticillata,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,72,Croton monanthogynus,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,76,Echinacea angustifolia,3,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,38,Eleocharis compressa,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,67,Arnoglossum plantagineum,3,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,114,Plantago rhodosperma,1,1,1,
2021,Spring,5/23/2021,N4B,R,6,118,Ratibida columnifera,2,NA,NA,
2021,Spring,5/23/2021,N4B,R,6,149,Scutellaria parvula,2,1,2,
2021,Fall,8/7/2021,N4B,R,6,2,Andropogon gerardii,3,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,4,Bouteloua curtipendula,80,1,4,
2021,Fall,8/7/2021,N4B,R,6,3,Schizachyrium scoparium,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,216,Euphorbia serpens,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,0,Bare_ground ,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,93,Lithospermum incisum,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,104,Penstemon cobaea,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,118,Ratibida columnifera,2,1,4,
2021,Fall,8/7/2021,N4B,R,6,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,59,Symphyotrichum oblongifolium,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,6,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,5,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,5,323,Chamaecrista fasciculata,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,5,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,5,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,5,149,Scutellaria parvula,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,5,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,2,Andropogon gerardii,10,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,4,Bouteloua curtipendula,5,1,2,
2021,Fall,8/7/2021,N4B,R,5,3,Schizachyrium scoparium,45,1,6,
2021,Fall,8/7/2021,N4B,R,5,18,Sorghastrum nutans,40,1,4,
2021,Fall,8/7/2021,N4B,R,5,21,Sporobolus compositus,20,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,323,Chamaecrista fasciculata,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,111,Physalis pumila,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,127,Solidago altissima,7,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,5,134,Tragia betonicifolia,1,1,1,
2021,Fall,8/7/2021,N4B,R,5,140,Vernonia baldwinii,4,NA,NA,
2021,Spring,5/23/2021,N4B,R,4,34,Carex meadii,5,NA,NA,
2021,Spring,5/23/2021,N4B,R,4,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,R,4,103,Oxalis violacea,7,NA,NA,
2021,Spring,5/23/2021,N4B,R,4,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,2,Andropogon gerardii,30,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,4,Bouteloua curtipendula,3,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,18,Sorghastrum nutans,5,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,21,Sporobolus compositus,20,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,33,Carex inops,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,55,Asclepias verticillata,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,56,Asclepias viridis,4,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,91,Liatris punctata,1,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,120,Ruellia humilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,R,4,127,Solidago altissima,50,1,5,
2021,Fall,8/7/2021,N4B,R,4,58,Symphyotrichum ericoides,2,NA,NA,
